codigo,ano,mes,ym,profundidade,nivel_piezo,rr,eto,caudal,rr_lag1,rr_lag2,eto_lag1,eto_lag2,caudal_lag1,caudal_lag2
329/6,2003,8,2003-08-01,,,17.4,5.800967741935484,103.45290322580644,3.5,6.9,5.9316129032258065,5.978,114.2158064516129,158.13366666666667
329/6,2003,9,2003-09-01,,,37.400001,4.404333333333333,164.15633333333332,17.4,3.5,5.800967741935484,5.9316129032258065,103.45290322580644,114.2158064516129
329/6,2003,10,2003-10-01,,,158.8000021,2.380967741935484,179.22516129032255,37.400001,17.4,4.404333333333333,5.800967741935484,164.15633333333332,103.45290322580644
329/6,2003,11,2003-11-01,,,127.0000022,1.4103333333333334,512.9306666666666,158.8000021,37.400001,2.380967741935484,4.404333333333333,179.22516129032255,164.15633333333332
329/6,2003,12,2003-12-01,,,71.20000209999999,1.1293548387096777,958.9690322580644,127.0000022,158.8000021,1.4103333333333334,2.380967741935484,512.9306666666666,179.22516129032255
329/6,2004,1,2004-01-01,,,82.100003,1.3019354838709678,245.8132258064516,71.20000209999999,127.0000022,1.1293548387096777,1.4103333333333334,958.9690322580644,512.9306666666666
329/6,2004,2,2004-02-01,,,50.7000006,1.826206896551724,481.3206896551724,82.100003,71.20000209999999,1.3019354838709678,1.1293548387096777,245.8132258064516,958.9690322580644
329/6,2004,3,2004-03-01,,,39.2000003,2.7551612903225804,278.14580645161294,50.7000006,82.100003,1.826206896551724,1.3019354838709678,481.3206896551724,245.8132258064516
329/6,2004,4,2004-04-01,,,39.1000001,3.9613333333333336,159.83033333333333,39.2000003,50.7000006,2.7551612903225804,1.826206896551724,278.14580645161294,481.3206896551724
329/6,2004,5,2004-05-01,,,16.0000005,4.917096774193548,156.22096774193548,39.1000001,39.2000003,3.9613333333333336,2.7551612903225804,159.83033333333333,278.14580645161294
329/6,2004,6,2004-06-01,,,0.0,6.3693333333333335,97.09733333333334,16.0000005,39.1000001,4.917096774193548,3.9613333333333336,156.22096774193548,159.83033333333333
329/6,2004,7,2004-07-01,,,0.0,6.276129032258065,88.82354838709678,0.0,16.0000005,6.3693333333333335,4.917096774193548,97.09733333333334,156.22096774193548
329/6,2004,8,2004-08-01,,,26.5000003,4.99483870967742,91.5941935483871,0.0,0.0,6.276129032258065,6.3693333333333335,88.82354838709678,97.09733333333334
329/6,2004,9,2004-09-01,,,27.600001,4.383,109.36966666666667,26.5000003,0.0,4.99483870967742,6.276129032258065,91.5941935483871,88.82354838709678
329/6,2004,10,2004-10-01,,,152.5000011,2.415483870967742,136.30548387096775,27.600001,26.5000003,4.383,4.99483870967742,109.36966666666667,91.5941935483871
329/6,2004,11,2004-11-01,,,47.700001,1.6053333333333333,191.3622222222222,152.5000011,27.600001,2.415483870967742,4.383,136.30548387096775,109.36966666666667
329/6,2004,12,2004-12-01,,,11.9000001,1.2006451612903226,261.97125,47.700001,152.5000011,1.6053333333333333,2.415483870967742,191.3622222222222,136.30548387096775
329/6,2005,1,2005-01-01,,,0.0,1.4396774193548387,65.58576923076923,11.9000001,47.700001,1.2006451612903226,1.6053333333333333,261.97125,191.3622222222222
329/6,2005,2,2005-02-01,,,11.1000001,1.9164285714285716,44.97035714285715,0.0,11.9000001,1.4396774193548387,1.2006451612903226,65.58576923076923,261.97125
329/6,2005,3,2005-03-01,,,48.1000001,2.9803225806451614,75.99096774193549,11.1000001,0.0,1.9164285714285716,1.4396774193548387,44.97035714285715,65.58576923076923
329/6,2005,4,2005-04-01,,,28.3,3.8793333333333337,33.477333333333334,48.1000001,11.1000001,2.9803225806451614,1.9164285714285716,75.99096774193549,44.97035714285715
329/6,2005,5,2005-05-01,,,18.1,5.14258064516129,23.065333333333335,28.3,48.1000001,3.8793333333333337,2.9803225806451614,33.477333333333334,75.99096774193549
329/6,2005,6,2005-06-01,,,0.0,6.509333333333333,,18.1,28.3,5.14258064516129,3.8793333333333337,23.065333333333335,33.477333333333334
329/6,2005,7,2005-07-01,,,4.7000003,6.166129032258064,0.9166666666666666,0.0,18.1,6.509333333333333,5.14258064516129,,23.065333333333335
329/6,2005,8,2005-08-01,,,2.9,6.171290322580645,27.462903225806453,4.7000003,0.0,6.166129032258064,6.509333333333333,0.9166666666666666,
329/6,2005,9,2005-09-01,,,7.5,4.449,31.61652173913043,2.9,4.7000003,6.171290322580645,6.166129032258064,27.462903225806453,0.9166666666666666
329/6,2005,10,2005-10-01,,,120.800001,2.5841935483870966,,7.5,2.9,4.449,6.171290322580645,31.61652173913043,27.462903225806453
329/6,2005,11,2005-11-01,,,118.7000002,1.4096666666666666,83.22,120.800001,7.5,2.5841935483870966,4.449,,31.61652173913043
329/6,2005,12,2005-12-01,,,66.6000002,1.155483870967742,75.13666666666667,118.7000002,120.800001,1.4096666666666666,2.5841935483870966,83.22,
329/6,2006,1,2006-01-01,,,45.80000030000001,1.2929032258064517,17.456666666666667,66.6000002,118.7000002,1.155483870967742,1.4096666666666666,75.13666666666667,83.22
329/6,2006,2,2006-02-01,,,72.900001,1.8332142857142857,79.73461538461538,45.80000030000001,66.6000002,1.2929032258064517,1.155483870967742,17.456666666666667,75.13666666666667
329/6,2006,3,2006-03-01,,,110.50000104,2.513225806451613,198.92903225806452,72.900001,45.80000030000001,1.8332142857142857,1.2929032258064517,79.73461538461538,17.456666666666667
329/6,2006,4,2006-04-01,,,70.6000003,3.8606666666666665,170.051,110.50000104,72.900001,2.513225806451613,1.8332142857142857,198.92903225806452,79.73461538461538
329/6,2006,5,2006-05-01,,,0.0,5.468709677419355,126.54064516129031,70.6000003,110.50000104,3.8606666666666665,2.513225806451613,170.051,198.92903225806452
329/6,2006,6,2006-06-01,,,51.2000013,5.727333333333333,93.23833333333332,0.0,70.6000003,5.468709677419355,3.8606666666666665,126.54064516129031,170.051
329/6,2006,7,2006-07-01,,,0.0,6.287096774193548,120.88322580645162,51.2000013,0.0,5.727333333333333,5.468709677419355,93.23833333333332,126.54064516129031
329/6,2006,8,2006-08-01,,,10.3,6.099354838709678,105.47,0.0,51.2000013,6.287096774193548,5.727333333333333,120.88322580645162,93.23833333333332
329/6,2006,9,2006-09-01,,,62.4000003,4.224,45.233333333333334,10.3,0.0,6.099354838709678,6.287096774193548,105.47,120.88322580645162
329/6,2006,10,2006-10-01,,,203.0000053,2.420645161290323,273.491935483871,62.4000003,10.3,4.224,6.099354838709678,45.233333333333334,105.47
329/6,2006,11,2006-11-01,,,211.8000004,1.4553333333333331,1450.5243333333335,203.0000053,62.4000003,2.420645161290323,4.224,273.491935483871,45.233333333333334
329/6,2006,12,2006-12-01,,,63.4000003,1.146774193548387,1228.945806451613,211.8000004,203.0000053,1.4553333333333331,2.420645161290323,1450.5243333333335,273.491935483871
329/6,2007,1,2007-01-01,,,32.500000299999996,1.2803225806451612,284.7335483870968,63.4000003,211.8000004,1.146774193548387,1.4553333333333331,1228.945806451613,1450.5243333333335
329/6,2007,2,2007-02-01,,,90.1,1.7992857142857144,478.54535714285714,32.500000299999996,63.4000003,1.2803225806451612,1.146774193548387,284.7335483870968,1228.945806451613
329/6,2007,3,2007-03-01,,,18.6000003,2.7845161290322578,337.6190322580645,90.1,32.500000299999996,1.7992857142857144,1.2803225806451612,478.54535714285714,284.7335483870968
329/6,2007,4,2007-04-01,,,40.4000002,3.86,79.92766666666667,18.6000003,90.1,2.7845161290322578,1.7992857142857144,337.6190322580645,478.54535714285714
329/6,2007,5,2007-05-01,,,47.9000003,4.749677419354839,93.62774193548388,40.4000002,18.6000003,3.86,2.7845161290322578,79.92766666666667,337.6190322580645
329/6,2007,6,2007-06-01,,,44.4000021,5.318666666666667,126.242,47.9000003,40.4000002,4.749677419354839,3.86,93.62774193548388,79.92766666666667
329/6,2007,7,2007-07-01,,,7.6,5.916451612903225,383.1809677419355,44.4000021,47.9000003,5.318666666666667,4.749677419354839,126.242,93.62774193548388
329/6,2007,8,2007-08-01,,,4.4,5.521290322580645,178.1690322580645,7.6,44.4000021,5.916451612903225,5.318666666666667,383.1809677419355,126.242
329/6,2007,9,2007-09-01,,,25.0,4.429666666666666,108.711,4.4,7.6,5.521290322580645,5.916451612903225,178.1690322580645,383.1809677419355
329/6,2007,10,2007-10-01,,,5.0,2.901935483870968,305.8693548387097,25.0,4.4,4.429666666666666,5.521290322580645,108.711,178.1690322580645
329/6,2007,11,2007-11-01,,,51.5000001,1.8656666666666664,144.624,5.0,25.0,2.901935483870968,4.429666666666666,305.8693548387097,108.711
329/6,2007,12,2007-12-01,,,25.0000003,1.2351612903225806,113.668,51.5000001,5.0,1.8656666666666664,2.901935483870968,144.624,305.8693548387097
329/6,2008,1,2008-01-01,,,82.50000039999999,1.3787096774193548,108.87428571428572,25.0000003,51.5000001,1.2351612903225806,1.8656666666666664,113.668,144.624
329/6,2008,2,2008-02-01,,,50.90000140000001,1.9513793103448271,159.95499999999998,82.50000039999999,25.0000003,1.3787096774193548,1.2351612903225806,108.87428571428572,113.668
329/6,2008,3,2008-03-01,,,29.1000003,2.7358064516129033,86.38454545454546,50.90000140000001,82.50000039999999,1.9513793103448271,1.3787096774193548,159.95499999999998,108.87428571428572
329/6,2008,4,2008-04-01,,,122.1000012,3.8453333333333335,276.9222222222222,29.1000003,50.90000140000001,2.7358064516129033,1.9513793103448271,86.38454545454546,159.95499999999998
329/6,2008,5,2008-05-01,,,77.6000011,4.172903225806452,151.0374193548387,122.1000012,29.1000003,3.8453333333333335,2.7358064516129033,276.9222222222222,86.38454545454546
329/6,2008,6,2008-06-01,,,3.4,5.915,147.05366666666666,77.6000011,122.1000012,4.172903225806452,3.8453333333333335,151.0374193548387,276.9222222222222
329/6,2008,7,2008-07-01,,,0.0,5.723870967741935,197.4641935483871,3.4,77.6000011,5.915,4.172903225806452,147.05366666666666,151.0374193548387
329/6,2008,8,2008-08-01,,,0.4,5.049354838709678,216.8761290322581,0.0,3.4,5.723870967741935,5.915,197.4641935483871,147.05366666666666
329/6,2008,9,2008-09-01,,,17.099999999999998,4.033333333333333,99.53733333333334,0.4,0.0,5.049354838709678,5.723870967741935,216.8761290322581,197.4641935483871
329/6,2008,10,2008-10-01,,,33.6000012,2.6322580645161286,45.1058064516129,17.099999999999998,0.4,4.033333333333333,5.049354838709678,99.53733333333334,216.8761290322581
329/6,2008,11,2008-11-01,,,40.1,1.6103333333333334,39.70366666666666,33.6000012,17.099999999999998,2.6322580645161286,4.033333333333333,45.1058064516129,99.53733333333334
329/6,2008,12,2008-12-01,,,100.9000015,1.1138709677419356,69.94258064516129,40.1,33.6000012,1.6103333333333334,2.6322580645161286,39.70366666666666,45.1058064516129
329/6,2009,1,2009-01-01,,,147.4000012,1.1016129032258064,136.1309677419355,100.9000015,40.1,1.1138709677419356,1.6103333333333334,69.94258064516129,39.70366666666666
329/6,2009,2,2009-02-01,,,50.4000011,2.0089285714285716,358.2242857142857,147.4000012,100.9000015,1.1016129032258064,1.1138709677419356,136.1309677419355,69.94258064516129
329/6,2009,3,2009-03-01,,,14.6000002,3.2841935483870968,108.16258064516128,50.4000011,147.4000012,2.0089285714285716,1.1016129032258064,358.2242857142857,136.1309677419355
329/6,2009,4,2009-04-01,,,61.2000001,3.5396666666666667,103.90366666666668,14.6000002,50.4000011,3.2841935483870968,2.0089285714285716,108.16258064516128,358.2242857142857
329/6,2009,5,2009-05-01,,,24.9000006,5.275483870967742,105.53967741935485,61.2000001,14.6000002,3.5396666666666667,3.2841935483870968,103.90366666666668,108.16258064516128
329/6,2009,6,2009-06-01,,,35.2,5.702,61.805,24.9000006,61.2000001,5.275483870967742,3.5396666666666667,105.53967741935485,103.90366666666668
329/6,2009,7,2009-07-01,,,7.3,5.623225806451613,89.45354838709677,35.2,24.9000006,5.702,5.275483870967742,61.805,105.53967741935485
329/6,2009,8,2009-08-01,,,1.8000001,5.66258064516129,97.82612903225808,7.3,35.2,5.623225806451613,5.702,89.45354838709677,61.805
329/6,2009,9,2009-09-01,,,4.500000099999999,4.415333333333334,62.324333333333335,1.8000001,7.3,5.66258064516129,5.623225806451613,97.82612903225808,89.45354838709677
329/6,2009,10,2009-10-01,,,72.2000003,2.8835483870967744,46.85225806451613,4.500000099999999,1.8000001,4.415333333333334,5.66258064516129,62.324333333333335,97.82612903225808
329/6,2009,11,2009-11-01,,,114.7000017,1.3853333333333333,46.864,72.2000003,4.500000099999999,2.8835483870967744,4.415333333333334,46.85225806451613,62.324333333333335
329/6,2009,12,2009-12-01,,,184.2000046,1.0883870967741935,240.7858064516129,114.7000017,72.2000003,1.3853333333333333,2.8835483870967744,46.864,46.85225806451613
329/6,2010,1,2010-01-01,,,101.7000013,1.151290322580645,911.6054838709678,184.2000046,114.7000017,1.0883870967741935,1.3853333333333333,240.7858064516129,46.864
329/6,2010,2,2010-02-01,,,138.400003,1.6142857142857143,1176.1010714285717,101.7000013,184.2000046,1.151290322580645,1.0883870967741935,911.6054838709678,240.7858064516129
329/6,2010,3,2010-03-01,,,100.3000029,2.547741935483871,1255.9080645161291,138.400003,101.7000013,1.6142857142857143,1.151290322580645,1176.1010714285717,911.6054838709678
329/6,2010,4,2010-04-01,,,74.6000005,4.048333333333334,421.54633333333334,100.3000029,138.400003,2.547741935483871,1.6142857142857143,1255.9080645161291,1176.1010714285717
329/6,2010,5,2010-05-01,,,27.9,4.928064516129033,223.65774193548387,74.6000005,100.3000029,4.048333333333334,2.547741935483871,421.54633333333334,1255.9080645161291
329/6,2010,6,2010-06-01,,,24.8,5.478,138.26899999999998,27.9,74.6000005,4.928064516129033,4.048333333333334,223.65774193548387,421.54633333333334
329/6,2010,7,2010-07-01,,,0.0,6.490322580645161,155.73129032258063,24.8,27.9,5.478,4.928064516129033,138.26899999999998,223.65774193548387
329/6,2010,8,2010-08-01,,,0.0,6.1732258064516135,88.30483870967741,0.0,24.8,6.490322580645161,5.478,155.73129032258063,138.26899999999998
329/6,2010,9,2010-09-01,,,0.0,4.3100000000000005,64.90333333333334,0.0,0.0,6.1732258064516135,6.490322580645161,88.30483870967741,155.73129032258063
329/6,2010,10,2010-10-01,,,116.7000021,2.484516129032258,153.45516129032256,0.0,0.0,4.3100000000000005,6.1732258064516135,64.90333333333334,88.30483870967741
329/6,2010,11,2010-11-01,,,92.2000033,1.4453333333333334,173.60066666666668,116.7000021,0.0,2.484516129032258,4.3100000000000005,153.45516129032256,64.90333333333334
329/6,2010,12,2010-12-01,,,191.3000021,1.0503225806451613,431.9452380952381,92.2000033,116.7000021,1.4453333333333334,2.484516129032258,173.60066666666668,153.45516129032256
329/6,2011,1,2011-01-01,,,80.8000003,1.0929032258064515,777.234761904762,191.3000021,92.2000033,1.0503225806451613,1.4453333333333334,431.9452380952381,173.60066666666668
329/6,2011,2,2011-02-01,,,103.9,1.8632142857142855,373.4892592592592,80.8000003,191.3000021,1.0929032258064515,1.0503225806451613,777.234761904762,431.9452380952381
329/6,2011,3,2011-03-01,,,54.7000007,2.6551612903225807,491.5732258064516,103.9,80.8000003,1.8632142857142855,1.0929032258064515,373.4892592592592,777.234761904762
329/6,2011,4,2011-04-01,,,0.0,4.275666666666667,361.4786666666667,54.7000007,103.9,2.6551612903225807,1.8632142857142855,491.5732258064516,373.4892592592592
329/6,2011,5,2011-05-01,,,21.0,5.088387096774194,328.18451612903226,0.0,54.7000007,4.275666666666667,2.6551612903225807,361.4786666666667,491.5732258064516
329/6,2011,6,2011-06-01,,,1.8000001,5.607666666666666,241.34566666666663,21.0,0.0,5.088387096774194,4.275666666666667,328.18451612903226,361.4786666666667
329/6,2011,7,2011-07-01,,,0.0,5.477096774193548,121.95677419354838,1.8000001,21.0,5.607666666666666,5.088387096774194,241.34566666666663,328.18451612903226
329/6,2011,8,2011-08-01,,,29.700001,5.031935483870968,106.22419354838708,0.0,1.8000001,5.477096774193548,5.607666666666666,121.95677419354838,241.34566666666663
329/6,2011,9,2011-09-01,,,9.1,4.2589999999999995,59.220666666666666,29.700001,0.0,5.031935483870968,5.477096774193548,106.22419354838708,121.95677419354838
329/6,2011,10,2011-10-01,,,99.300002,3.0364516129032255,94.19903225806452,9.1,29.700001,4.2589999999999995,5.031935483870968,59.220666666666666,106.22419354838708
329/6,2011,11,2011-11-01,,,152.2000023,1.399,342.017,99.300002,9.1,3.0364516129032255,4.2589999999999995,94.19903225806452,59.220666666666666
329/6,2011,12,2011-12-01,,,26.8000001,1.1358064516129032,243.5225806451613,152.2000023,99.300002,1.399,3.0364516129032255,342.017,94.19903225806452
329/6,2012,1,2012-01-01,,,8.000000100000001,1.3551612903225805,105.70451612903226,26.8000001,152.2000023,1.1358064516129032,1.399,243.5225806451613,342.017
329/6,2012,2,2012-02-01,,,0.0,2.0,50.47275862068965,8.000000100000001,26.8000001,1.3551612903225805,1.1358064516129032,105.70451612903226,243.5225806451613
329/6,2012,3,2012-03-01,,,2.4,3.1932258064516126,45.43741935483871,0.0,8.000000100000001,2.0,1.3551612903225805,50.47275862068965,105.70451612903226
329/6,2012,4,2012-04-01,,,70.3000006,2.9623333333333335,48.64366666666667,2.4,0.0,3.1932258064516126,2.0,45.43741935483871,50.47275862068965
329/6,2012,5,2012-05-01,,,53.5000013,5.064193548387097,48.104838709677416,70.3000006,2.4,2.9623333333333335,3.1932258064516126,48.64366666666667,45.43741935483871
329/6,2012,6,2012-06-01,,,2.7,5.3933333333333335,63.95333333333333,53.5000013,70.3000006,5.064193548387097,2.9623333333333335,48.104838709677416,48.64366666666667
329/6,2012,7,2012-07-01,,,0.0,5.829032258064516,44.262580645161286,2.7,53.5000013,5.3933333333333335,5.064193548387097,63.95333333333333,48.104838709677416
329/6,2012,8,2012-08-01,,,8.4000001,5.329677419354839,47.23451612903226,0.0,2.7,5.829032258064516,5.3933333333333335,44.262580645161286,63.95333333333333
329/6,2012,9,2012-09-01,,,29.3,4.196666666666667,46.141,8.4000001,0.0,5.329677419354839,5.829032258064516,47.23451612903226,44.262580645161286
329/6,2012,10,2012-10-01,,,90.4,2.3932258064516128,110.51354838709678,29.3,8.4000001,4.196666666666667,5.329677419354839,46.141,47.23451612903226
329/6,2012,11,2012-11-01,,,137.9000035,1.3073333333333332,287.58866666666665,90.4,29.3,2.3932258064516128,4.196666666666667,110.51354838709678,46.141
329/6,2012,12,2012-12-01,,,78.1000004,1.0690322580645162,322.6738709677419,137.9000035,90.4,1.3073333333333332,2.3932258064516128,287.58866666666665,110.51354838709678
329/6,2013,1,2013-01-01,,,115.1000034,1.189032258064516,261.06413793103445,78.1000004,137.9000035,1.0690322580645162,1.3073333333333332,322.6738709677419,287.58866666666665
329/6,2013,2,2013-02-01,,,57.1000001,1.6178571428571429,241.98857142857145,115.1000034,78.1000004,1.189032258064516,1.0690322580645162,261.06413793103445,322.6738709677419
329/6,2013,3,2013-03-01,,,150.4000023,2.0938709677419354,543.0877777777778,57.1000001,115.1000034,1.6178571428571429,1.189032258064516,241.98857142857145,261.06413793103445
329/6,2013,4,2013-04-01,,,24.2000001,3.531,428.0545833333333,150.4000023,57.1000001,2.0938709677419354,1.6178571428571429,543.0877777777778,241.98857142857145
329/6,2013,5,2013-05-01,,,0.8,4.460967741935484,232.24517241379309,24.2000001,150.4000023,3.531,2.0938709677419354,428.0545833333333,543.0877777777778
329/6,2013,6,2013-06-01,,,18.6,5.691,279.69875,0.8,24.2000001,4.460967741935484,3.531,232.24517241379309,428.0545833333333
329/6,2013,7,2013-07-01,,,1.7,6.160967741935484,239.3816,18.6,0.8,5.691,4.460967741935484,279.69875,232.24517241379309
329/6,2013,8,2013-08-01,,,0.0,5.913548387096774,146.751935483871,1.7,18.6,6.160967741935484,5.691,239.3816,279.69875
329/6,2013,9,2013-09-01,,,60.099999999999994,4.285333333333333,127.51366666666668,0.0,1.7,5.913548387096774,6.160967741935484,146.751935483871,239.3816
329/6,2013,10,2013-10-01,,,114.100001,2.380322580645161,128.33612903225807,60.099999999999994,0.0,4.285333333333333,5.913548387096774,127.51366666666668,146.751935483871
329/6,2013,11,2013-11-01,,,11.5,1.433,139.814,114.100001,60.099999999999994,2.380322580645161,4.285333333333333,128.33612903225807,127.51366666666668
329/6,2013,12,2013-12-01,,,100.1000003,1.1335483870967742,83.25354838709679,11.5,114.100001,1.433,2.380322580645161,139.814,128.33612903225807
329/6,2014,1,2014-01-01,,,154.8000031,1.0561290322580643,295.2745161290323,100.1000003,11.5,1.1335483870967742,1.433,83.25354838709679,139.814
329/6,2014,2,2014-02-01,,,126.100003,1.542142857142857,586.4364285714286,154.8000031,100.1000003,1.0561290322580643,1.1335483870967742,295.2745161290323,83.25354838709679
329/6,2014,3,2014-03-01,,,58.6,2.5716129032258066,354.4691666666667,126.100003,154.8000031,1.542142857142857,1.0561290322580643,586.4364285714286,295.2745161290323
329/6,2014,4,2014-04-01,,,61.5000003,3.5709999999999997,303.17923076923074,58.6,126.100003,2.5716129032258066,1.542142857142857,354.4691666666667,586.4364285714286
329/6,2014,5,2014-05-01,,,27.400001,4.887419354838709,57.604838709677416,61.5000003,58.6,3.5709999999999997,2.5716129032258066,303.17923076923074,354.4691666666667
329/6,2014,6,2014-06-01,,,41.4,5.216666666666667,64.05692307692308,27.400001,61.5000003,4.887419354838709,3.5709999999999997,57.604838709677416,303.17923076923074
329/6,2014,7,2014-07-01,,,14.9000001,5.553225806451613,140.84884615384615,41.4,27.400001,5.216666666666667,4.887419354838709,64.05692307692308,57.604838709677416
329/6,2014,8,2014-08-01,,,0.0,5.04741935483871,272.5296153846154,14.9000001,41.4,5.553225806451613,5.216666666666667,140.84884615384615,64.05692307692308
329/6,2014,9,2014-09-01,,,107.8000035,3.584333333333334,326.0821052631579,0.0,14.9000001,5.04741935483871,5.553225806451613,272.5296153846154,140.84884615384615
329/6,2014,10,2014-10-01,,,84.300002,2.4767741935483873,47.95703703703703,107.8000035,0.0,3.584333333333334,5.04741935483871,326.0821052631579,272.5296153846154
329/6,2014,11,2014-11-01,,,203.0000064,1.3166666666666669,43.54,84.300002,107.8000035,2.4767741935483873,3.584333333333334,47.95703703703703,326.0821052631579
329/6,2014,12,2014-12-01,,,19.3000001,1.13,43.54,203.0000064,84.300002,1.3166666666666669,2.4767741935483873,43.54,47.95703703703703
329/6,2015,1,2015-01-01,,,64.4000001,1.260967741935484,,19.3000001,203.0000064,1.13,1.3166666666666669,43.54,43.54
329/6,2015,2,2015-02-01,,,17.599999999999998,1.5671428571428572,,64.4000001,19.3000001,1.260967741935484,1.13,,43.54
329/6,2015,3,2015-03-01,,,9.8,2.829677419354838,,17.599999999999998,64.4000001,1.5671428571428572,1.260967741935484,,
329/6,2015,4,2015-04-01,,,54.2000006,3.767333333333333,,9.8,17.599999999999998,2.829677419354838,1.5671428571428572,,
329/6,2015,5,2015-05-01,,,1.8000001,5.35258064516129,56.575357142857136,54.2000006,9.8,3.767333333333333,2.829677419354838,,
329/6,2015,6,2015-06-01,,,13.6000006,6.208666666666667,120.972,1.8000001,54.2000006,5.35258064516129,3.767333333333333,56.575357142857136,
329/6,2015,7,2015-07-01,,,1.3000001,5.82774193548387,113.284,13.6000006,1.8000001,6.208666666666667,5.35258064516129,120.972,56.575357142857136
329/6,2015,8,2015-08-01,,,2.4,5.298387096774194,68.88736842105263,1.3000001,13.6000006,5.82774193548387,6.208666666666667,113.284,120.972
329/6,2015,9,2015-09-01,,,23.3000001,3.943666666666666,132.7175,2.4,1.3000001,5.298387096774194,5.82774193548387,68.88736842105263,113.284
329/6,2015,10,2015-10-01,,,143.2000009,2.235483870967742,198.75935483870967,23.3000001,2.4,3.943666666666666,5.298387096774194,132.7175,68.88736842105263
329/6,2015,11,2015-11-01,,,27.60000134,1.6463333333333334,202.53241379310344,143.2000009,23.3000001,2.235483870967742,3.943666666666666,198.75935483870967,132.7175
329/6,2015,12,2015-12-01,,,48.7,1.2235483870967745,84.40607142857142,27.60000134,143.2000009,1.6463333333333334,2.235483870967742,202.53241379310344,198.75935483870967
329/6,2016,1,2016-01-01,,,121.2000003,1.26,242.82548387096776,48.7,27.60000134,1.2235483870967745,1.6463333333333334,84.40607142857142,202.53241379310344
329/6,2016,2,2016-02-01,,,107.6000005,1.6717241379310346,299.1972413793103,121.2000003,48.7,1.26,1.2235483870967745,242.82548387096776,84.40607142857142
329/6,2016,3,2016-03-01,,,47.4000002,2.5693548387096774,213.4454838709677,107.6000005,121.2000003,1.6717241379310346,1.26,299.1972413793103,242.82548387096776
329/6,2016,4,2016-04-01,,,118.500002,3.4603333333333333,394.403,47.4000002,107.6000005,2.5693548387096774,1.6717241379310346,213.4454838709677,299.1972413793103
329/6,2016,5,2016-05-01,,,123.0000021,4.46,765.3974193548387,118.500002,47.4000002,3.4603333333333333,2.5693548387096774,394.403,213.4454838709677
329/6,2016,6,2016-06-01,,,5.199999999999999,5.752666666666667,289.3073333333333,123.0000021,118.500002,4.46,3.4603333333333333,765.3974193548387,394.403
329/6,2016,7,2016-07-01,,,1.2,6.954516129032259,214.76033333333336,5.199999999999999,123.0000021,5.752666666666667,4.46,289.3073333333333,765.3974193548387
329/6,2016,8,2016-08-01,,,0.0,6.148064516129033,206.20709677419356,1.2,5.199999999999999,6.954516129032259,5.752666666666667,214.76033333333336,289.3073333333333
329/6,2016,9,2016-09-01,,,20.300001,4.636,164.20724137931035,0.0,1.2,6.148064516129033,6.954516129032259,206.20709677419356,214.76033333333336
329/6,2016,10,2016-10-01,,,40.3000003,2.795483870967742,294.39451612903224,20.300001,0.0,4.636,6.148064516129033,164.20724137931035,206.20709677419356
329/6,2016,11,2016-11-01,,,86.6000003,1.5786666666666669,205.15920000000003,40.3000003,20.300001,2.795483870967742,4.636,294.39451612903224,164.20724137931035
329/6,2016,12,2016-12-01,,,81.5000001,1.2416129032258063,299.1213333333333,86.6000003,40.3000003,1.5786666666666669,2.795483870967742,205.15920000000003,294.39451612903224
329/6,2017,1,2017-01-01,,,81.1000001,1.3296774193548386,283.1025806451613,81.5000001,86.6000003,1.2416129032258063,1.5786666666666669,299.1213333333333,205.15920000000003
329/6,2017,2,2017-02-01,,,46.3,1.8385714285714283,237.28035714285716,81.1000001,81.5000001,1.3296774193548386,1.2416129032258063,283.1025806451613,299.1213333333333
329/6,2017,3,2017-03-01,,,55.900001,2.80258064516129,277.88193548387096,46.3,81.1000001,1.8385714285714283,1.3296774193548386,237.28035714285716,283.1025806451613
329/6,2017,4,2017-04-01,,,3.0,4.543333333333334,168.49666666666664,55.900001,46.3,2.80258064516129,1.8385714285714283,277.88193548387096,237.28035714285716
329/6,2017,5,2017-05-01,,,61.8000003,5.418387096774193,116.975,3.0,55.900001,4.543333333333334,2.80258064516129,168.49666666666664,277.88193548387096
329/6,2017,6,2017-06-01,,,0.0,6.365666666666667,103.3525,61.8000003,3.0,5.418387096774193,4.543333333333334,116.975,168.49666666666664
329/6,2017,7,2017-07-01,,,1.6,6.29,66.26272727272728,0.0,61.8000003,6.365666666666667,5.418387096774193,103.3525,116.975
329/6,2017,8,2017-08-01,,,7.0,5.9712903225806455,76.82722222222222,1.6,0.0,6.29,6.365666666666667,66.26272727272728,103.3525
329/6,2017,9,2017-09-01,,,0.0,4.482,74.6676923076923,7.0,1.6,5.9712903225806455,6.29,76.82722222222222,66.26272727272728
329/6,2017,10,2017-10-01,,,36.9000001,3.3870967741935485,59.18722222222223,0.0,7.0,4.482,5.9712903225806455,74.6676923076923,76.82722222222222
329/6,2017,11,2017-11-01,,,59.400002,1.725,96.09733333333334,36.9000001,0.0,3.3870967741935485,4.482,59.18722222222223,74.6676923076923
329/6,2017,12,2017-12-01,,,62.100001,1.2219354838709675,101.53041666666668,59.400002,36.9000001,1.725,3.3870967741935485,96.09733333333334,59.18722222222223
329/6,2018,1,2018-01-01,,,71.7000014,1.3496774193548389,71.2990909090909,62.100001,59.400002,1.2219354838709675,1.725,101.53041666666668,96.09733333333334
